ID	location   X coord    Y coord  	Z coord
9898	a26	-327.01	365.79	-63.33
9898	a26	-327.57	365.79	-152.11
9907	a26	22.01	371.09	320.2
9907	a26	17.09	371.09	317.67
9907	a26	27.87	371.09	318.06
9907	a26	27.55	371.09	308.76
9907	a26	17.61	371.09	308.87
9945	a26	22.23	371.09	313.82
9906	a26	10.76	371.09	258.16
9906	a26	36	371.09	258.06
9907	a26	18.13	371.08	239.64
9907	a26	29	371.08	239.54
9918	a26	23.15	371.08	246.75
9907	a26	73.31	371.08	190.87
9907	a26	63.32	371.08	178.64
9906	a26	86.38	371.08	178.42
9906	a26	74.98	371.08	183.96
9906	a26	74.88	371.08	172.36
9906	a26	-38.19	371.08	178.32
9907	a26	-14.21	371.08	162.87
9907	a26	-18.05	371.08	178.36
9906	a26	-27.2	371.08	183.86
9906	a26	-27.3	371.08	172.26
9906	a26	181.1	371.11	266.07
9906	a26	172.63	371.11	257.54
9920	a26	170.01	371.11	267.51
9903	a26	223.74	371.11	193.64
9905	a26	238.54	371.11	210.47
9905	a26	226.28	371.11	197.67
9904	a26	241.98	371.11	204.21
9904	a26	232.51	371.11	195.81
9904	a26	323.2	371.08	-57.79
9904	a26	304.76	371.08	-73.06
9238	a26	318.88	371.08	-69.8
9904	a26	254.83	371.11	123.64
9903	a26	218.55	371.11	101.11
9903	a26	235.12	371.11	101.14
9904	a26	233.24	371.11	88.82
9904	a26	223.48	371.11	98.39
9904	a26	246.97	371.1	5.11
9903	a26	225.21	371.11	25.07
9903	a26	210.39	371.11	23.97
9904	a26	222.63	371.11	38.05
9904	a26	212.34	371.11	28.78
9903	a26	157.39	371.11	73.51
9904	a26	142.65	371.11	107.06
9903	a26	156.74	371.11	91.84
9904	a26	169.63	371.11	87.6
9904	a26	159.34	371.11	78.33
9905	a26	148.76	371.11	34.7
9905	a26	147.96	371.11	48.61
9904	a26	138.19	371.11	40.91
9903	a26	125.51	371.11	41.6
9903	a26	133.59	371.11	52.23
9905	a26	-134.69	375.4	251.95
9905	a26	-147.89	375.4	264.43
9919	a26	-140.26	375.4	259.45
9905	a26	-185.19	371.11	180.29
9905	a26	-210.87	371.11	196.1
9905	a26	-200.56	371.11	184.26
9904	a26	-206.6	371.11	184.39
9904	a26	-212.12	371.11	189.95
9904	a26	-227.87	371.11	117.45
9905	a26	-191.2	371.11	77.62
9905	a26	-204.3	371.11	91.87
9905	a26	-192.36	371.11	88.75
9905	a26	-203.19	371.11	79.54
9903	a26	-116.07	371.11	73.02
9904	a26	-111.27	371.11	86.53
9903	a26	-123.56	371.11	84.71
9903	a26	-111.84	371.11	74.52
9904	a26	-101.44	371.11	65.57
9904	a26	-99.57	371.11	32.29
9904	a26	-92.27	371.11	41.83
9903	a26	-103.59	371.11	49
9903	a26	-95.19	371.11	55.98
9903	a26	-95.29	371.11	41.92
9904	a26	103.25	371.11	49.5
9904	a26	72.44	371.11	49.4
9904	a26	-31.73	371.11	48.82
9904	a26	-62.75	371.11	49.31
9903	a26	101.95	371.11	45.23
9903	a26	102.05	371.11	53.63
9903	a26	71.18	371.11	53.53
9903	a26	71.08	371.11	45.13
9903	a26	-61.55	371.11	53.53
9903	a26	-61.65	371.11	45.13
9903	a26	-30.79	371.11	53.43
9903	a26	-30.89	371.11	45.03
9903	a26	40.47	371.11	53.43
9903	a26	40.37	371.11	45.03
9903	a26	-0.26	371.11	53.33
9903	a26	-0.36	371.11	44.93
9902	a26	-97.3	371.09	-60.39
9902	a26	-103.08	371.09	-51.09
9900	a26	-100.42	371.09	-69.21
9900	a26	-100.52	371.09	-50.96
9902	a26	-159.99	371.09	-60.49
9902	a26	-165.78	371.09	-51.19
9900	a26	-163.12	371.09	-69.31
9900	a26	-163.22	371.09	-51.06
9902	a26	-227.98	371.09	-51.29
9901	a26	-222.44	371.09	-61.18
9900	a26	-225.32	371.09	-69.41
9900	a26	-225.42	371.09	-51.16
9897	a26	-278.12	371.09	-9.08
9898	a26	-290.89	371.09	-27.12
9899	a26	-293.3	371.09	-34.89
9899	a26	-293.66	371.09	-18.51
9900	a26	21.26	365.79	-181.09
9900	a26	44.17	365.79	-163.82
9899	a26	32.85	365.79	-158.92
9899	a26	32.75	365.79	-167.78
9900	a26	-29.22	365.79	-212.35
9898	a26	-31.09	365.79	-212.28
9897	a26	-35.12	365.79	-200.55
9897	a26	-35.22	365.79	-223.86
9900	a26	68.71	365.79	-163.92
9899	a26	56.62	365.79	-159.02
9899	a26	56.52	365.79	-167.88
9899	a26	81.13	365.79	-159.12
9899	a26	81.03	365.79	-167.98
9900	a26	-80.38	365.79	-224.86
9898	a26	209.63	365.79	-231.12
9902	a26	-245.65	371.09	-100.38
9893	a26	-88.07	365.79	-297.01
9893	a26	-87.66	365.79	-288.39
9898	a26	-73.09	365.79	-211.75
9897	a26	-75.57	365.79	-200.65
9897	a26	-75.68	365.79	-223.96
9898	a26	-99.17	365.79	-211.43
9898	a26	-199.38	365.79	-206.62
9897	a26	-106	365.79	-215.85
9897	a26	-106.1	365.79	-207.36
9897	a26	-159.16	365.79	-215.95
9897	a26	-159.26	365.79	-207.46
9901	a26	-172.79	371.09	-61.72
9901	a26	-228.03	371.09	-136.15
9901	a26	-258.76	371.09	-105.09
9900	a26	-269.71	371.09	-100.67
9900	a26	-248.34	371.09	-100.77
9898	a26	-256.9	386.04	-11.33
9898	a26	-261.28	386.04	-11.26
9917	a26	-259.18	388.24	-4.06
9899	a26	-326.46	365.79	-42.32
9899	a26	-327.51	365.79	-183.16
9898	a26	-322.32	365.79	-44.69
9898	a26	-331.07	365.79	-44.79
9898	a26	-331.17	365.79	-80.5
9898	a26	-322.38	365.79	-80.6
9898	a26	-322.48	365.79	-116.91
9898	a26	-331.38	365.79	-117.01
9898	a26	-331.48	365.79	-150.96
9898	a26	-323.18	365.79	-151.06
9898	a26	-323.28	365.79	-182.45
9898	a26	-330.77	365.79	-182.55
9898	a26	-305.45	365.79	-216.11
9898	a26	-305.55	365.79	-208.31
9897	a26	-295.81	365.79	-206.92
9897	a26	-247.73	365.79	-211.57
9896	a26	-247.45	365.79	-216.49
9897	a26	-296.41	365.79	-218.2
9896	a26	-247.55	365.79	-207.23
9898	a26	154.71	356.91	-79.25
9898	a26	155.53	356.91	-92.9
9916	a26	147.54	356.91	-87.32
9898	a26	201.24	356.91	-93
9898	a26	210.62	356.91	-93.1
9899	a26	199.44	356.91	-99.41
9899	a26	212.62	356.91	-99.51
9897	a26	204.62	365.79	-163.36
9896	a26	209.5	365.79	-152.12
9896	a26	200.25	365.79	-152.47
9896	a26	165.7	365.79	-159.3
9896	a26	165.86	365.79	-168.37
9895	a26	123.76	365.79	-173.36
9895	a26	135.44	365.79	-173.49
9898	a26	121.53	365.79	-163.86
9898	a26	138.8	365.79	-164.85
9895	a26	129.86	365.79	-173.59
9893	a26	129.72	365.79	-219.36
9893	a26	129.78	365.79	-212.03
9894	a26	201.04	365.79	-215.63
9893	a26	199.3	365.79	-203.38
9893	a26	199.28	365.79	-228.95
9893	a26	236.94	365.79	-262.34
9893	a26	230.28	365.79	-262.34
9895	a26	233.82	365.79	-267.75
9894	a26	141.73	365.79	-299.32
9894	a26	132.13	365.79	-297.17
9894	a26	131.85	365.79	-308.42
9894	a26	104.44	365.79	-282.09
9893	a26	99.39	365.79	-267.38
9895	a26	-205.56	365.79	-213.44
9895	a26	-192.95	365.79	-213.84
9893	a26	-201.09	365.79	-278.5
9894	a26	-191.47	365.79	-278.22
9894	a26	-194.56	365.79	-287.81
9893	a26	-135.61	365.79	-293.84
9893	a26	-135.41	365.79	-288.96
9895	a26	-172.3	365.79	-293.06
9894	a26	-95.88	365.79	-297.78
9894	a26	-95.38	365.79	-287.45
9894	a26	-45.45	365.63	-297.48
9893	a26	-39.53	365.79	-287.59
9893	a26	-39.12	365.79	-278.97
27608	a27	-502.71	281.99	-157.52
27573	a27	-472.67	216.48	-25.35
0	a27	78.11	266.9	119.94
23555	a27	-94.48	216.49	421.04
23465	a27	-95.58	216.49	395.92
23554	a27	412.74	216.49	294.33
23464	a27	400.8	216.49	300.57
23560	a27	363.28	216.49	-130.86
23469	a27	352.84	216.49	-126.1
23556	a27	353.64	216.49	-396
23466	a27	360.6	216.49	-407.24
23558	a27	-2.63	216.49	-438.82
23557	a27	-2.19	216.49	-439.28
23467	a27	7.45	216.49	-442.74
23559	a27	-241.74	216.49	-410
23468	a27	-230.83	216.49	-408.9
23425	a27	-226.63	216.53	-324.43
23425	a27	-226.73	216.53	-324.53
23425	a27	-226.83	216.53	-324.63
23439	a27	-481.31	216.49	-13.06
23361	a27	-10.1	216.49	-442.98
16245	a27	6.3	216.49	-312.24
16244	a27	-85.44	216.49	-288.61
23360	a27	-252.84	216.64	-408.8
23359	a27	-253.02	237.36	-159.84
23360	a27	-301.74	220.13	-429.26
23358	a27	-467.87	216.49	-23.75
23035	a27	-14.87	216.49	-425.51
22645	a27	-3.46	216.49	-408.66
22644	a27	-3.56	216.49	-408.76
22643	a27	-3.66	216.49	-408.86
22642	a27	-3.76	216.49	-408.96
22641	a27	-3.86	216.49	-409.06
22640	a27	-3.96	216.49	-409.16
22639	a27	-4.06	216.49	-409.26
23034	a27	-252.12	216.49	-410.98
22637	a27	-225.22	216.49	-395.15
22636	a27	-225.32	216.49	-395.25
22635	a27	-225.42	216.49	-395.35
22634	a27	-225.52	216.49	-395.45
22633	a27	-225.62	216.49	-395.55
22632	a27	-225.72	216.49	-395.65
22631	a27	-225.82	216.49	-395.75
22629	a27	-301.13	216.49	-418.79
22628	a27	-301.23	216.49	-418.89
22627	a27	-301.33	216.49	-418.99
22626	a27	-301.43	216.49	-419.09
22625	a27	-301.53	216.49	-419.19
22624	a27	-301.63	216.49	-419.29
22623	a27	-301.73	216.49	-419.39
15834	a27	-64.89	216.49	-394.06
15835	a27	-66.4	216.51	-390.3
19459	a27	57.75	216.49	-50.12
20546	a27	405.64	217	51.66
15844	a27	402.94	218.29	52.13
15843	a27	398.86	216.49	50.65
20540	a27	393.9	216.49	-173.78
19460	a27	25.01	216.49	-96.13
20423	a27	18.19	216.49	-69.49
20419	a27	401.79	218.63	54.27
19455	a27	398.25	203.41	87.19
20413	a27	285.51	216.81	-21.6
19449	a27	290.18	202.35	-59.44
16872	a27	-455.05	216.49	-32.23
16841	a27	-478.17	216.49	-47.31
15835	a27	22.23	216.51	-203.66
16845	a27	-119.3	225.89	205.65
16845	a27	-108.43	218.58	432.66
16845	a27	413.32	217.8	344.37
16845	a27	380.53	216.49	-155.87
16845	a27	389.97	217.72	-395.06
16845	a27	-129.29	216.49	-165.95
16845	a27	-8.21	222.13	-466.66
16845	a27	-154.33	216.52	-459.64
16845	a27	-347.59	216.61	-414.31
16845	a27	-233.03	221.1	-441.78
16827	a27	-480.26	216.49	-50.29
16826	a27	-481.6	216.49	-48.89
16825	a27	-481.98	216.49	-47.05
16824	a27	-481.68	216.49	-45.43
16823	a27	-478.46	216.49	-50.89
16822	a27	-476.39	216.49	-44.15
16821	a27	-478.4	216.49	-43.48
16820	a27	-480.41	216.49	-43.7
16819	a27	-475.1	216.49	-45.72
16818	a27	-474.4	216.49	-47.26
16817	a27	-474.84	216.49	-49.14
16816	a27	-476.56	216.49	-50.39
16785	a27	-65.21	206.4	204.94
16784	a27	-196.94	216.49	222.96
16783	a27	-196.3	216.49	228.34
16782	a27	-86.9	216.49	423.12
16781	a27	412.87	216.49	297.42
16780	a27	368.4	216.49	-133.18
16779	a27	336.97	216.49	-395.52
16788	a27	-121.5	216.49	-157.74
16778	a27	-10.2	216.49	-443.08
16787	a27	-169.03	216.49	-437.1
16777	a27	-242.35	216.49	-397.3
16776	a27	-319.15	216.49	-411.28
15848	a27	2.85	216.49	452.93
15847	a27	5.08	216.49	444.86
15848	a27	-1.79	216.49	374.07
15847	a27	3.01	216.49	365.35
15845	a27	404.65	216.49	247.54
15843	a27	404.92	216.49	255.29
15844	a27	407.47	218.29	260.29
12319	a27	-12.96	221.15	-478.76
12312	a27	-12.94	221.1	-478.76
12312	a27	-35.32	218.84	-463.02
12319	a27	-35.3	218.89	-462.97
12312	a27	-0.49	220.36	-461.57
12319	a27	-0.54	220.41	-461.45
12312	a27	-21.93	216.49	-423.31
12319	a27	-21.93	216.54	-423.31
12312	a27	-37.71	216.49	-420.72
12319	a27	-37.71	216.54	-420.72
12319	a27	23.74	216.54	-432.44
12312	a27	23.74	216.49	-432.44
15831	a27	-221.97	216.49	-199.56
15831	a27	-225.86	216.49	-201.53
15831	a27	-221.9	216.49	-196.67
15831	a27	-225.77	216.49	-197.71
15831	a27	-233.4	216.49	-277.02
15831	a27	-226.92	216.49	-277.84
15831	a27	-235.38	216.49	-269.79
15831	a27	-228.19	216.49	-270.05
15831	a27	-231.52	216.49	-268.75
15831	a27	-235.48	216.49	-273.61
15831	a27	-231.58	216.49	-271.64
15831	a27	-226.5	216.49	-255.22
15831	a27	-230.4	216.49	-257.19
15831	a27	-226.44	216.49	-252.33
15831	a27	-223.11	216.49	-253.63
15831	a27	-230.3	216.49	-253.37
15831	a27	-221.84	216.49	-261.43
15831	a27	-228.31	216.49	-260.6
15831	a27	-227.7	216.49	-211.84
15831	a27	-220.54	216.49	-211.83
15831	a27	-228.91	216.49	-200.25
15831	a27	-220.99	216.49	-203.09
15832	a27	-224.75	216.49	-208.41
15831	a27	-222.89	216.49	-225.31
15831	a27	-223.99	216.49	-230.37
15831	a27	-227.89	216.49	-232.34
15831	a27	-223.93	216.49	-227.48
15831	a27	-220.6	216.49	-228.77
15831	a27	-227.79	216.49	-228.52
15831	a27	-238.03	216.49	-310.05
15831	a27	-243.07	216.49	-304.97
15831	a27	-251.8	216.49	-297.6
15831	a27	-246.31	216.49	-301.2
15831	a27	-238.59	216.49	-299.41
15831	a27	-259.89	216.49	-300.3
15831	a27	-252.98	216.49	-301.07
15831	a27	-260.26	216.49	-309.23
15831	a27	-264.34	216.49	-304.47
15831	a27	-292.92	216.49	-250.12
15831	a27	-298.05	216.49	-251.84
15831	a27	-302.18	216.49	-247.72
15831	a27	-292.72	216.49	-245.61
15831	a27	-297.97	216.49	-245.05
15831	a27	-298.7	216.49	-215.21
15831	a27	-295.37	216.49	-216.51
15831	a27	-298.56	216.49	-221.16
15831	a27	-302.56	216.49	-216.25
15831	a27	-295.27	216.49	-223.38
15831	a27	-302.46	216.49	-223.12
15831	a27	-295.67	216.49	-196.22
15831	a27	-293.24	216.49	-191.81
15831	a27	-297.64	216.49	-191.84
15831	a27	-297.36	216.49	-198.64
15831	a27	-292.96	216.49	-198.62
15831	a27	-295.39	216.49	-203.03
15831	a27	-297.92	216.49	-204.54
15831	a27	-293.52	216.49	-204.52
15831	a27	-295.95	216.49	-208.92
15833	a27	-301.87	216.49	-163.65
15833	a27	-298.83	216.49	-142.84
15832	a27	-286.73	216.49	-131.4
15832	a27	-232.78	216.49	-160.76
15831	a27	-267.27	216.49	-78.27
15831	a27	-262.45	216.49	-78.08
15831	a27	-272.39	216.49	-90.29
15831	a27	-273.81	216.49	-86.51
15831	a27	-271.02	216.49	-87.25
15831	a27	-261.64	216.49	-86.48
15831	a27	-264.95	216.49	-90.66
15831	a27	-266.36	216.49	-86.89
15831	a27	-271.52	216.49	-80.32
15831	a27	-270.11	216.49	-84.1
15831	a27	-263.91	216.91	-109.06
15831	a27	-263.71	216.91	-111.75
15831	a27	-273.19	216.49	-108.32
15831	a27	-272.99	216.49	-111
15831	a27	-266.42	216.49	-115.66
15831	a27	-270.27	216.49	-116.43
15831	a27	-267.66	216.49	-111.76
15831	a27	-260.46	216.49	-118.9
15831	a27	-270.49	216.49	-107.41
15831	a27	-265.66	216.49	-107.22
15831	a27	-273.61	216.49	-113.02
15831	a27	-272.2	216.49	-116.8
15831	a27	-274.35	216.49	-178.77
15831	a27	-271.92	216.49	-174.37
15831	a27	-271.4	216.49	-178.85
15831	a27	-249.42	216.49	-179.37
15831	a27	-249.95	216.49	-174.88
15831	a27	-252.37	216.49	-179.29
15831	a27	-262.24	216.49	-177.08
15831	a27	-259.82	216.49	-172.67
15831	a27	-259.29	216.49	-177.16
16647	a27	358.8	216.49	-138.58
16647	a27	361.03	216.49	-121.28
16647	a27	378.04	216.49	-126.9
16646	a27	-188.25	216.74	235.4
16646	a27	-188.63	216.74	229.38
16643	a27	-182.94	216.49	232.02
16646	a27	-183.72	216.74	220.15
16646	a27	-188.52	216.74	224.83
16646	a27	-193.66	216.74	220.24
16646	a27	-188.48	216.74	219.86
16644	a27	-188.56	216.49	215.34
16646	a27	-173.11	216.74	226.31
16646	a27	-172.95	216.74	237.64
16646	a27	-176.4	216.74	234.6
16646	a27	-168.66	216.68	233.95
16646	a27	-176.51	216.74	229.79
16646	a27	-168.77	216.68	229.14
16645	a27	-172.91	216.49	231.88
16646	a27	-178.11	216.74	222.1
16646	a27	-167.04	216.49	221.01
16646	a27	-173.01	216.49	221.49
16646	a27	-178.35	216.74	217.96
16646	a27	-178.15	216.49	213.33
16646	a27	-173.26	216.49	217.22
16646	a27	-173.05	216.49	212.9
16646	a27	-167.62	216.49	212.69
16566	a27	-91.33	216.49	-138.24
16565	a27	-221.12	216.49	-325.38
16561	a27	-87.98	216.49	-130.79
16564	a27	-224.84	216.49	-322.49
16568	a27	-121.37	216.49	-160.51
16567	a27	-166.61	216.49	-436.61
12312	a27	40.52	216.49	-387.7
12319	a27	40.5	216.54	-387.72
12312	a27	47.31	216.49	-393.93
12319	a27	47.27	216.54	-393.96
12312	a27	-49.02	216.49	-427.01
12319	a27	-49.02	216.54	-427.01
12312	a27	-29.53	217.66	-470.3
12319	a27	-29.55	217.71	-470.32
12312	a27	-21.69	221.1	-475.46
12319	a27	-5.14	221.15	-479.25
12312	a27	7.72	219.87	-465.05
12319	a27	7.72	219.91	-465.05
12312	a27	18.12	216.49	-445.11
12319	a27	18.1	216.54	-445.13
12319	a27	33.93	216.54	-399.11
12312	a27	33.95	216.49	-399.09
12312	a27	3.64	219.87	-453.02
12319	a27	3.64	219.91	-453.02
12312	a27	2.83	220.07	-473.09
12319	a27	2.8	220.12	-473.03
12312	a27	-5.12	221.1	-479.25
12319	a27	-21.66	221.15	-475.41
12312	a27	-20.15	220.36	-461.98
12319	a27	-20.21	220.41	-461.86
12312	a27	-59.64	216.49	-416.01
12319	a27	-59.72	216.54	-415.96
12312	a27	-40.46	216.49	-440.24
12319	a27	-40.48	216.54	-440.26
12312	a27	-41.62	219.61	-452.89
12319	a27	-41.64	219.66	-452.84
12312	a27	-28.78	216.49	-450.39
12319	a27	-28.81	216.54	-450.3
12312	a27	-16.26	216.49	-443.05
12319	a27	-16.26	216.54	-443.05
12312	a27	-8.3	222.27	-467.59
12319	a27	-8.23	222.32	-467.62
12312	a27	15.2	216.49	-455.62
12319	a27	15.18	216.54	-455.65
12312	a27	-34.61	216.49	-432.39
12319	a27	-34.63	216.54	-432.41
12312	a27	-21.55	216.49	-433.02
12319	a27	-21.64	216.54	-433.01
12319	a27	21.58	216.54	-409.34
12312	a27	21.6	216.49	-409.32
12312	a27	9.1	216.49	-417.7
12319	a27	9.11	216.54	-417.68
12312	a27	6.99	216.49	-403.34
12319	a27	7.01	216.54	-403.3
12312	a27	25.96	216.49	-420.65
12319	a27	25.96	216.54	-420.65
12319	a27	15.83	216.54	-431.85
12312	a27	15.83	216.49	-431.85
12312	a27	-8.7	216.49	-430.76
12319	a27	-8.7	216.54	-430.75
12312	a27	4.53	216.49	-431.97
12319	a27	4.51	216.54	-432
12312	a27	-2.62	216.49	-443.76
12319	a27	-2.59	216.54	-443.79
12312	a27	-11.83	216.49	-420.65
12319	a27	-11.85	216.54	-420.67
12312	a27	-8.97	220.07	-455.41
12319	a27	-8.99	220.12	-455.44
16287	a27	-483.29	216.49	-34.84
16539	a27	-483.42	216.49	-34.03
16540	a27	-483.4	216.49	-34.51
16288	a27	-483.35	216.49	-35.16
16559	a27	-455	216.49	-27.31
16558	a27	-455	216.49	-22.37
16557	a27	-455	216.49	-16.75
16556	a27	-455	216.49	-11.31
15877	a27	-14.44	216.49	-438.55
16249	a27	403.12	216.49	-79.27
16248	a27	254.83	216.49	-118.11
16247	a27	403.54	216.49	-46.49
16246	a27	248.79	216.49	-115.81
16243	a27	-295.87	216.49	-213.16
16242	a27	-223.21	216.49	-221.71
16367	a27	-466.36	216.49	-25.65
16368	a27	-469.49	216.49	-25.98
16273	a27	-467.95	216.49	-25.62
16283	a27	52.78	237.89	197.24
16281	a27	-108.45	218.58	435.01
16282	a27	-109.67	218.58	432.83
16286	a27	-108.56	218.58	433.65
16280	a27	413.48	217.8	343.73
16279	a27	268.57	221.91	6.47
16284	a27	267.84	221.91	5.19
16285	a27	267.51	221.91	8.58
16279	a27	267.02	221.91	7.81
16277	a27	265.67	221.91	7.24
16276	a27	389.22	217.72	-395.54
16278	a27	389.41	217.72	-393.24
16361	a27	-9.3	222.13	-466.82
16275	a27	-7.28	222.13	-466.61
16362	a27	-232.16	221.1	-441.95
16363	a27	-230.5	221.1	-441.76
16366	a27	-251.42	254.63	-488.01
15891	a27	-65.74	206.4	202.4
15890	a27	-167.19	216.49	217.17
15889	a27	-180.36	216.49	226.25
16335	a27	-88.74	216.49	421
16334	a27	-86.7	216.49	420.34
15888	a27	-87.86	216.49	418.84
15887	a27	412.54	216.49	299.41
16338	a27	371.01	216.49	-130.88
16337	a27	368.3	216.49	-129.97
16336	a27	370.3	216.49	-128.55
16333	a27	371.72	216.49	-127.4
15886	a27	368.87	216.49	-126.42
16332	a27	342.32	216.49	-399.6
15885	a27	341	216.49	-390.23
16331	a27	-7.97	216.49	-440.19
16330	a27	-242.27	216.49	-401.6
15883	a27	-239.14	216.49	-401.34
15884	a27	-8.08	216.49	-440.02
15882	a27	-316.38	216.49	-413.73
16265	a27	-109.19	218.58	433.34
16254	a27	-466.17	216.5	-29.28
16253	a27	-468.29	216.95	-29.28
16252	a27	-467.49	216.49	-30.33
16251	a27	-468.01	216.85	-28.15
16250	a27	-466.51	216.49	-27.75
16171	a27	-467.02	216.49	-28.51
16182	a27	413.52	217.8	346.61
16172	a27	413.66	217.8	344.62
16178	a27	267.21	221.91	6.74
16173	a27	266.91	221.91	7.34
16179	a27	-9.06	222.13	-467.29
16175	a27	-7.3	222.13	-467.05
16180	a27	387.85	217.72	-396.3
16176	a27	387.39	217.72	-394.76
16181	a27	-249.69	254.61	-489.27
16177	a27	-247.99	254.69	-487.35
15825	a27	-42.05	216.49	418.66
15827	a27	-43.18	216.49	410.26
15819	a27	362.73	216.64	-29.05
15821	a27	406.72	216.56	-46.29
15820	a27	234.78	216.49	-84.12
15819	a27	241.7	216.64	-114.23
15821	a27	397.92	216.56	-183.27
15820	a27	395.82	216.49	-325.68
15819	a27	380.89	216.49	-243.86
15820	a27	360.52	216.49	-274.85
15821	a27	363.16	216.49	-303.13
15813	a27	-81.54	215.94	-286.72
15814	a27	-68.45	216.49	-274.49
15849	a27	-195.86	216.49	340.87
15850	a27	-188.96	216.49	330.09
15851	a27	-181.87	216.49	339.7
15851	a27	-188.19	216.49	365.09
15851	a27	-193.78	216.49	377.21
15850	a27	-200.87	216.49	367.6
15849	a27	-207.78	216.49	378.38
15851	a27	-244.48	216.49	361.51
15851	a27	-244.25	216.49	369.44
15850	a27	-251.34	216.49	359.82
15849	a27	-255.16	216.49	368.37
15851	a27	-275.06	216.49	374.73
15850	a27	-280	216.49	357.85
15849	a27	-287.68	216.49	371.45
15849	a27	-305.82	216.49	358.07
15850	a27	-318.6	216.49	349.71
15851	a27	-312.92	216.49	369.09
15851	a27	-348.79	216.49	393.1
15850	a27	-353.72	216.49	376.22
15849	a27	-361.41	216.49	389.81
15851	a27	-380.22	216.49	380.76
15850	a27	-385.16	216.49	363.88
15849	a27	-392.85	216.49	377.47
15851	a27	-423.02	216.49	380.92
15850	a27	-427.96	216.49	364.04
15849	a27	-435.64	216.49	377.63
15851	a27	-439.63	216.49	316.37
15850	a27	-444.57	216.49	299.49
15849	a27	-449.67	216.49	315.27
15849	a27	-217.7	216.49	211.78
15850	a27	-210.96	216.49	213.55
15849	a27	-214.7	216.49	213.37
15849	a27	-261.26	216.49	206.01
15851	a27	-263.82	216.49	205.86
15850	a27	-248.69	216.49	205.43
15849	a27	-252.23	216.49	206.61
15851	a27	-254.78	216.49	206.46
15851	a27	-295.08	216.49	186.86
15851	a27	-297.61	216.49	184.1
15849	a27	-308.58	216.49	178.02
15850	a27	-319.74	216.49	180.23
15850	a27	-318.02	216.49	166.92
15850	a27	-347.51	216.49	168.14
15851	a27	-352.39	216.49	166.28
15851	a27	-382.6	216.49	168.2
15850	a27	-391.48	216.49	163.17
15849	a27	-381.02	216.49	159.1
15851	a27	-427.89	216.49	195.51
15850	a27	-428.6	216.49	185.09
15849	a27	-433.35	216.49	195.64
15831	a27	-251.2	216.49	-371.16
15831	a27	-250.07	216.49	-372.91
15832	a27	-250.25	216.49	-366.32
15831	a27	-252.5	216.49	-372.85
15833	a27	-250.49	216.49	-369
15832	a27	-252.29	216.49	-316.27
15831	a27	-234.73	216.49	-307.95
15831	a27	-239.61	216.49	-312.1
15831	a27	-247.49	216.49	-304.67
15831	a27	-234.53	216.49	-303.43
15831	a27	-265.58	216.49	-304.29
15831	a27	-245.04	216.49	-313.31
15831	a27	-239.78	216.49	-302.88
15831	a27	-259.83	216.49	-312.55
15832	a27	-252.47	216.49	-308.8
15831	a27	-258.68	216.49	-305.07
15831	a27	-265.95	216.49	-313.22
15831	a27	-270.03	216.49	-308.47
15833	a27	-275.67	216.49	-282.92
15833	a27	-279.12	216.49	-263.21
15832	a27	-286.25	216.49	-269.16
15833	a27	-254.5	216.49	-276.16
15831	a27	-298.5	216.49	-218.26
15831	a27	-293.97	216.49	-243.75
15831	a27	-297.99	216.49	-247.26
15831	a27	-302.12	216.49	-243.14
15831	a27	-292.67	216.49	-241.03
15831	a27	-295.17	216.49	-219.56
15831	a27	-298.36	216.49	-224.21
15831	a27	-302.36	216.49	-219.31
15831	a27	-294.72	216.49	-235.83
15831	a27	-297.91	216.49	-240.47
15831	a27	-301.91	216.49	-235.57
15831	a27	-296.97	216.49	-195.57
15831	a27	-294.54	216.49	-191.16
15831	a27	-298.94	216.49	-191.18
15831	a27	-298.66	216.49	-197.99
15831	a27	-294.26	216.49	-197.97
15831	a27	-296.69	216.49	-202.37
15832	a27	-298.24	216.49	-235.92
15832	a27	-235.01	216.49	-264.47
15833	a27	-224.64	216.49	-264.96
15831	a27	-221.42	216.49	-236.16
15831	a27	-221.59	216.49	-237.71
15833	a27	-221.75	216.49	-240.12
15832	a27	-222.49	216.49	-242.85
15831	a27	-227.08	216.49	-217.03
15831	a27	-219.92	216.49	-217.02
15831	a27	-227.89	216.49	-235.33
15831	a27	-228.07	216.49	-236.88
15831	a27	-228.29	216.49	-205.44
15831	a27	-220.37	216.49	-208.28
15832	a27	-224.14	216.49	-213.6
15831	a27	-224.91	211.8	-200.62
15832	a27	-228.23	216.49	-239.3
15831	a27	-257.75	216.49	-179.14
15831	a27	-255.32	216.49	-174.73
15831	a27	-254.8	216.49	-179.21
15831	a27	-264.58	216.49	-175.07
15831	a27	-266.54	216.49	-179.31
15831	a27	-262.6	216.49	-179.45
15831	a27	-295.06	216.49	-226.43
15831	a27	-299.22	216.49	-203.88
15831	a27	-298.25	216.49	-231.08
15831	a27	-294.82	216.49	-203.86
15831	a27	-302.25	216.49	-226.18
15832	a27	-298.86	216.49	-212.82
15831	a27	-297.25	216.49	-208.27
15832	a27	-233.77	216.49	-142.16
15833	a27	-226.31	216.49	-137.77
15833	a27	-225.55	216.49	-158.72
15832	a27	-232.94	216.49	-177.06
15833	a27	-231.03	216.49	-174.79
15832	a27	-228.97	216.49	-242.02
15832	a27	-303.05	216.49	-157.87
